Ek Sapera Ek Lutera 1965 Mp3 Songs,1965,Bollywood,"Usha Khanna, Mohammed Rafi, Suman Kalyanpur",Usha Khanna,"Usha KhannaUsha Khanna, Mohammed Rafi, Suman Kalyanpur",JazzPop
Faisla 1965 Mp3 Songs,1965,Bollywood,Mukesh,None,NoneMukesh,Soul
Fauladi Mukka 1965 Mp3 Songs,1965,Bollywood,Suman Kalyanpur,None,NoneSuman Kalyanpur,Soul
Guide (1965) 1965 Mp3 Songs,1965,Bollywood,S. D. Burman,None,NoneS. D. Burman,Soul
Gumnaam 1965 Mp3 Songs,1965,Bollywood,"Sharada, Shankar-Jaikishan",Sharada,"SharadaSharada, Shankar-Jaikishan",JazzPop
Himalay Ki God Mein 1965 Mp3 Songs,1965,Bollywood,"Kalyanji Anandji, Lata Mangeshkar",Kalyanji Anandji,"Kalyanji AnandjiKalyanji Anandji, Lata Mangeshkar",Instrumental
Hum Deewane 1965 Mp3 Songs,1965,Bollywood,Chitalkar,None,NoneChitalkar,Soul
Hum Sab Chor Hain 1965 Mp3 Songs,1965,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Hum Sab Ustad Hain 1965 Mp3 Songs,1965,Bollywood,"Kishore Kumar, Laxmikant - Pyarelal",Kishore Kumar,"Kishore KumarKishore Kumar, Laxmikant - Pyarelal",None
Jab Jab Phool Khile 1965 Mp3 Songs,1965,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Jahan Sati Wahan Bhagwan 1965 Mp3 Songs,1965,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Janam Janam Ke Saathi 1965 Mp3 Songs,1965,Bollywood,"Suman Kalyanpur, Mukesh",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Mukesh",None
Janwar (1965) 1965 Mp3 Songs,1965,Bollywood,"Lata Mangeshkar, Asha Bhosle",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Asha Bhosle",None
Johar Mehmood In Goa 1965 Mp3 Songs,1965,Bollywood,"Mohammed Rafi, Kalyanji Anandji",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Kalyanji Anandji",Instrumental
Kaajal 1965 Mp3 Songs,1965,Bollywood,Mahendra Kapoor,None,NoneMahendra Kapoor,Soul
Karigar 1965 Mp3 Songs,1965,Bollywood,"Mohammed Rafi, Chitalkar",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Chitalkar",Instrumental
Khandan 1965 Mp3 Songs,1965,Bollywood,"Ravi, Asha Bhosle, Mohammed Rafi",Ravi,"RaviRavi, Asha Bhosle, Mohammed Rafi",Instrumental
Lootera (1965) 1965 Mp3 Songs,1965,Bollywood,"Laxmikant - Pyarelal, Lata Mangeshkar",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Lata Mangeshkar",Anthem
Main Hoon Alladin 1965 Mp3 Songs,1965,Bollywood,"Asha Bhosle, Mohammed Rafi",Asha Bhosle,"Asha BhosleAsha Bhosle, Mohammed Rafi",Soul
Main Hoon Jadugar 1965 Mp3 Songs,1965,Bollywood,Suman Kalyanpur,None,NoneSuman Kalyanpur,Soul
Mere Sanam 1965 Mp3 Songs,1965,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Mohabbat Isko Kahte Hain 1965 Mp3 Songs,1965,Bollywood,"Asha Bhosle, Khayyam",Asha Bhosle,"Asha BhosleAsha Bhosle, Khayyam",Soul
Mujrim Kaun Khooni Kaun 1965 Mp3 Songs,1965,Bollywood,"Usha Mangeshkar, Babul",Usha Mangeshkar,"Usha MangeshkarUsha Mangeshkar, Babul",None
Nai Umar Ki Nai Fasal 1965 Mp3 Songs,1965,Bollywood,"Mohammed Rafi, Asha Bhosle, Roshan",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Asha Bhosle, Roshan",Instrumental
Namaste Ji 1965 Mp3 Songs,1965,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Neela Akash 1965 Mp3 Songs,1965,Bollywood,"Mohammed Rafi, Madan Mohan",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Madan Mohan",Instrumental
Oonche Log 1965 Mp3 Songs,1965,Bollywood,"Lata Mangeshkar, Mahendra Kapoor",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Mahendra Kapoor",None
Poonam Ki Raat 1965 Mp3 Songs,1965,Bollywood,"Asha Bhosle, Salil Chowdhury",Asha Bhosle,"Asha BhosleAsha Bhosle, Salil Chowdhury",Soul
Purnima 1965 Mp3 Songs,1965,Bollywood,"Kalyanji Anandji, Mohammed Rafi",Kalyanji Anandji,"Kalyanji AnandjiKalyanji Anandji, Mohammed Rafi",Instrumental
Raaka 1965 Mp3 Songs,1965,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Rustam E Hind 1965 Mp3 Songs,1965,Bollywood,Mahendra Kapoor,None,NoneMahendra Kapoor,Soul
Saat Samundar Paar 1965 Mp3 Songs,1965,Bollywood,"Kamal Barot, Mohammed Rafi",Kamal Barot,"Kamal BarotKamal Barot, Mohammed Rafi",None
Sangram 1965 Mp3 Songs,1965,Bollywood,"Lata Mangeshkar, Kamal Barot",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Kamal Barot",None
Sati Naari 1965 Mp3 Songs,1965,Bollywood,"Mahendra Kapoor, Pt. Shivram Krishna",Mahendra Kapoor,"Mahendra KapoorMahendra Kapoor, Pt. Shivram Krishna",None
Shaheed 1965 Mp3 Songs,1965,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Shakespeare Wallah 1965 Mp3 Songs,1965,Bollywood,Satyajit Ray,None,NoneSatyajit Ray,Soul
Shankar Sita Ansuya 1965 Mp3 Songs,1965,Bollywood,Pradeep,None,NonePradeep,Soul
Sher Dil 1965 Mp3 Songs,1965,Bollywood,"Asha Bhosle, C. Ramchandra",Asha Bhosle,"Asha BhosleAsha Bhosle, C. Ramchandra",Soul
Sikander-E-Azam 1965 Mp3 Songs,1965,Bollywood,Mahendra Kapoor,None,NoneMahendra Kapoor,Soul
Sindbad-Alibaba-Alladin 1965 Mp3 Songs,1965,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Son Of Hatimtai 1965 Mp3 Songs,1965,Bollywood,Suman Kalyanpur,None,NoneSuman Kalyanpur,Soul
Tarzan Comes To Delhi 1965 Mp3 Songs,1965,Bollywood,"Usha Mangeshkar, Asha Bhosle",Usha Mangeshkar,"Usha MangeshkarUsha Mangeshkar, Asha Bhosle",None
Teen Sardar 1965 Mp3 Songs,1965,Bollywood,"Asha Bhosle, Mahendra Kapoor",Asha Bhosle,"Asha BhosleAsha Bhosle, Mahendra Kapoor",Soul
Teesra Kaun 1965 Mp3 Songs,1965,Bollywood,"Asha Bhosle, R.D. Burman",Asha Bhosle,"Asha BhosleAsha Bhosle, R.D. Burman",Soul
Veer Abhimanyu 1965 Mp3 Songs,1965,Bollywood,"Asha Bhosle, Prem Dhawan",Asha Bhosle,"Asha BhosleAsha Bhosle, Prem Dhawan",Soul
Waqt (1965) 1965 Mp3 Songs,1965,Bollywood,"Ravi, Asha Bhosle",Ravi,"RaviRavi, Asha Bhosle",Instrumental
Aakhri Khat 1966 Mp3 Songs,1966,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Aasra 1966 Mp3 Songs,1966,Bollywood,"Laxmikant - Pyarelal, Lata Mangeshkar",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Lata Mangeshkar",Anthem
Akalmand 1966 Mp3 Songs,1966,Bollywood,"Usha Mangeshkar, Asha Bhosle, O. P. Nayyar",Usha Mangeshkar,"Usha MangeshkarUsha Mangeshkar, Asha Bhosle, O. P. Nayyar",None
Alibaba And 40 Thieves 1966 Mp3 Songs,1966,Bollywood,"Suman Kalyanpur, Mukesh",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Mukesh",None
Amrapali 1966 Mp3 Songs,1966,Bollywood,"Lata Mangeshkar, Shankar-Jaikishan",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Shankar-Jaikishan",None
Anupama 1966 Mp3 Songs,1966,Bollywood,"Sapan-Jagmohan, Snehashis Chakraborty, Shampa Kundu",Sapan-Jagmohan,"Sapan-JagmohanSapan-Jagmohan, Snehashis Chakraborty, Shampa Kundu",Country
Aye Din Bahar Ke 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Lata Mangeshkar, Laxmikant - Pyarelal",Asha Bhosle,"Asha BhosleAsha Bhosle, Lata Mangeshkar, Laxmikant - Pyarelal",Soul
Biwi Aur Makan 1966 Mp3 Songs,1966,Bollywood,"Manna Dey, Mukesh, Hemant Kumar",Manna Dey,"Manna DeyManna Dey, Mukesh, Hemant Kumar",None
Budtameeez 1966 Mp3 Songs,1966,Bollywood,"Shankar-Jaikishan, Mohammed Rafi",Shankar-Jaikishan,"Shankar-JaikishanShankar-Jaikishan, Mohammed Rafi",Country
Chale Hain Sasural 1966 Mp3 Songs,1966,Bollywood,"Suman Kalyanpur, Mohammed Rafi",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Mohammed Rafi",None
Chhota Bhai 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Laxmikant - Pyarelal",Asha Bhosle,"Asha BhosleAsha Bhosle, Laxmikant - Pyarelal",Soul
Daadi Maa 1966 Mp3 Songs,1966,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Daku Mangal Singh 1966 Mp3 Songs,1966,Bollywood,"Shamshad Begum, Mohammed Rafi",Shamshad Begum,"Shamshad BegumShamshad Begum, Mohammed Rafi",Soul
Devar 1966 Mp3 Songs,1966,Bollywood,Mukesh,None,NoneMukesh,Soul
Dil Diya Dard Liya 1966 Mp3 Songs,1966,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Dil Ne Phir Yaad Kiya 1966 Mp3 Songs,1966,Bollywood,"Sonik-Omi, Lata Mangeshkar",Sonik-Omi,"Sonik-OmiSonik-Omi, Lata Mangeshkar",Instrumental
Do Dilon Ki Dastan 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Mohammed Rafi, O. P. Nayyar",Asha Bhosle,"Asha BhosleAsha Bhosle, Mohammed Rafi, O. P. Nayyar",Soul
Duniya Hai Dilwalon Ki 1966 Mp3 Songs,1966,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Dus Lakh 1966 Mp3 Songs,1966,Bollywood,"Ravi, Mohammed Rafi",Ravi,"RaviRavi, Mohammed Rafi",Instrumental
Gaban 1966 Mp3 Songs,1966,Bollywood,"Lata Mangeshkar, Shankar-Jaikishan",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Shankar-Jaikishan",None
Gogola 1966 Mp3 Songs,1966,Bollywood,"Mubarak Begum, Mahendra Kapoor",Mubarak Begum,"Mubarak BegumMubarak Begum, Mahendra Kapoor",Soul
Gora Aur Kala 1966 Mp3 Songs,1966,Bollywood,"Mukesh, Lata Mangeshkar, Laxmikant - Pyarelal",Mukesh,"MukeshMukesh, Lata Mangeshkar, Laxmikant - Pyarelal",Blues
Ham Kahan Ja Rahe Hain 1966 Mp3 Songs,1966,Bollywood,Manna Dey,None,NoneManna Dey,Soul
Husn Aur Ishq 1966 Mp3 Songs,1966,Bollywood,"Mukesh, Ganesh",Mukesh,"MukeshMukesh, Ganesh",Blues
Husn Ka Ghulam 1966 Mp3 Songs,1966,Bollywood,Mahendra Kapoor,None,NoneMahendra Kapoor,Soul
Insaaf (1966) 1966 Mp3 Songs,1966,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Jawan Mard 1966 Mp3 Songs,1966,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Kunwari 1966 Mp3 Songs,1966,Bollywood,Mukesh,None,NoneMukesh,Soul
Labela 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Chitalkar",Asha Bhosle,"Asha BhosleAsha Bhosle, Chitalkar",Soul
Ladka Ladki 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Mahendra Kapoor",Asha Bhosle,"Asha BhosleAsha Bhosle, Mahendra Kapoor",Soul
Ladki Sahyadri Ki 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Amar Sheikh, Mahendra Kapoor",Asha Bhosle,"Asha BhosleAsha Bhosle, Amar Sheikh, Mahendra Kapoor",Soul
Love In Tokyo 1966 Mp3 Songs,1966,Bollywood,"Mohammed Rafi, Shankar-Jaikishan",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Shankar-Jaikishan",Instrumental
Mera Saaya 1966 Mp3 Songs,1966,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Mere Lal 1966 Mp3 Songs,1966,Bollywood,"Lata Mangeshkar, Laxmikant - Pyarelal",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Laxmikant - Pyarelal",None
Mohabbat Zindagi Hai 1966 Mp3 Songs,1966,Bollywood,"O. P. Nayyar, Mahendra Kapoor",O. P. Nayyar,"O. P. NayyarO. P. Nayyar, Mahendra Kapoor",None
Naag Mandir 1966 Mp3 Songs,1966,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Neend Hamari Khwab Tumhare 1966 Mp3 Songs,1966,Bollywood,"Madan Mohan, Asha Bhosle",Madan Mohan,"Madan MohanMadan Mohan, Asha Bhosle",Country
Pati Patni 1966 Mp3 Songs,1966,Bollywood,Manna Dey,None,NoneManna Dey,Soul
Phool Aur Patthar 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Ravi",Asha Bhosle,"Asha BhosleAsha Bhosle, Ravi",Soul
Picnic 1966 Mp3 Songs,1966,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Pinjre Ke Panchhi 1966 Mp3 Songs,1966,Bollywood,"Manna Dey, Meena Kapoor",Manna Dey,"Manna DeyManna Dey, Meena Kapoor",None
Preet Na Jane Reet 1966 Mp3 Songs,1966,Bollywood,"Lata Mangeshkar, Kalyanji Anandji",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Kalyanji Anandji",None
Professor Aur Jadugar 1966 Mp3 Songs,1966,Bollywood,"Shankar Qawwal, Shambhu Qawwal",Shankar Qawwal,"Shankar QawwalShankar Qawwal, Shambhu Qawwal",Anthem
Pyar Kiya Ja 1966 Mp3 Songs,1966,Bollywood,"Laxmikant - Pyarelal, Lata Mangeshkar, Kishore Kumar",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Lata Mangeshkar, Kishore Kumar",Anthem
Pyar Mohabbat 1966 Mp3 Songs,1966,Bollywood,"Usha Mangeshkar, Asha Bhosle",Usha Mangeshkar,"Usha MangeshkarUsha Mangeshkar, Asha Bhosle",None
Sagaai 1966 Mp3 Songs,1966,Bollywood,"Mahendra Kapoor, Ravi",Mahendra Kapoor,"Mahendra KapoorMahendra Kapoor, Ravi",None
Sannata 1966 Mp3 Songs,1966,Bollywood,"Lata Mangeshkar, Hemant Kumar",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Hemant Kumar",None
Sau Saal Baad 1966 Mp3 Songs,1966,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Sawan Ki Ghata 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, O. P. Nayyar",Asha Bhosle,"Asha BhosleAsha Bhosle, O. P. Nayyar",Soul
Shankar Khan 1966 Mp3 Songs,1966,Bollywood,Suman Kalyanpur,None,NoneSuman Kalyanpur,Soul
Sher Afghan 1966 Mp3 Songs,1966,Bollywood,"Suman Kalyanpur, Mukesh",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Mukesh",None
Shera Daku 1966 Mp3 Songs,1966,Bollywood,"Lata Mangeshkar, Usha Mangeshkar",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Usha Mangeshkar",None
Smuggler 1966 Mp3 Songs,1966,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Spy In Goa 1966 Mp3 Songs,1966,Bollywood,"Malika Pukhraj, Mohammed Rafi",Malika Pukhraj,"Malika PukhrajMalika Pukhraj, Mohammed Rafi",Soulistry
Sunehra Jaal 1966 Mp3 Songs,1966,Bollywood,"Kamal Barot, Mahendra Kapoor",Kamal Barot,"Kamal BarotKamal Barot, Mahendra Kapoor",None
Tarzan Aur Hercules 1966 Mp3 Songs,1966,Bollywood,Krishna Kalle,None,NoneKrishna Kalle,Soul
Tasveer 1966 1966 Mp3 Songs,1966,Bollywood,"Suman Kalyanpur, Mahendra Kapoor",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Mahendra Kapoor",None
Teesri Manzil 1966 Mp3 Songs,1966,Bollywood,"Asha Bhosle, Mohammed Rafi",Asha Bhosle,"Asha BhosleAsha Bhosle, Mohammed Rafi",Soul
Thakur Jarnail Singh 1966 Mp3 Songs,1966,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Toofan Men Pyar Kahan 1966 Mp3 Songs,1966,Bollywood,"Lata Mangeshkar, Mohammed Rafi",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Mohammed Rafi",None
Uski Kahani 1966 Mp3 Songs,1966,Bollywood,Geeta Dutt,None,NoneGeeta Dutt,Soul
Yeh Raat Phir Na Aayegi 1966 Mp3 Songs,1966,Bollywood,"O. P. Nayyar, Mohammed Rafi, Asha Bhosle",O. P. Nayyar,"O. P. NayyarO. P. Nayyar, Mohammed Rafi, Asha Bhosle",None
Aag (1967) 1967 Mp3 Songs,1967,Bollywood,Mahendra Kapoor,None,NoneMahendra Kapoor,Soul
Aamne Saamne 1967 Mp3 Songs,1967,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Aayega Aanewala 1967 Mp3 Songs,1967,Bollywood,Mukesh,None,NoneMukesh,Soul
Albela Mastana 1967 Mp3 Songs,1967,Bollywood,"Krishna Kalle, N. Dutta",Krishna Kalle,"Krishna KalleKrishna Kalle, N. Dutta",Soul
Aman 1967 Mp3 Songs,1967,Bollywood,"Mohammed Rafi, Saira Banu, Shankar-Jaikishan",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Saira Banu, Shankar-Jaikishan",Instrumental
An Evening In Paris 1967 Mp3 Songs,1967,Bollywood,"Mohammed Rafi, Shankar-Jaikishan",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Shankar-Jaikishan",Instrumental
Around The World 1967 Mp3 Songs,1967,Bollywood,"Mohammed Rafi, Manna Dey, Shankar-Jaikishan",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Manna Dey, Shankar-Jaikishan",Instrumental
Aurat 1967 Mp3 Songs,1967,Bollywood,"Asha Bhosle, Ravi",Asha Bhosle,"Asha BhosleAsha Bhosle, Ravi",Soul
Awara Ladki 1967 Mp3 Songs,1967,Bollywood,Talat Mahmood,None,NoneTalat Mahmood,Soul
Baharon Ke Sapne 1967 Mp3 Songs,1967,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Bahu Begum 1967 Mp3 Songs,1967,Bollywood,"Manna Dey, Mohammed Rafi",Manna Dey,"Manna DeyManna Dey, Mohammed Rafi",None
Boond Jo Ban Gayi Moti 1967 Mp3 Songs,1967,Bollywood,"Suman Kalyanpur, Satish Bhatia",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Satish Bhatia",None
C I D 909 1967 Mp3 Songs,1967,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Chandan Ka Palna 1967 Mp3 Songs,1967,Bollywood,"Lata Mangeshkar, Usha Mangeshkar, R.D. Burman",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Usha Mangeshkar, R.D. Burman",None
Chhotisi Mulaqat 1967 Mp3 Songs,1967,Bollywood,"Shankar-Jaikishan, Mohammed Rafi",Shankar-Jaikishan,"Shankar-JaikishanShankar-Jaikishan, Mohammed Rafi",Country
Dulhan Ek Raat Ki 1967 Mp3 Songs,1967,Bollywood,"Madan Mohan, Lata Mangeshkar, Mahendra Kapoor",Madan Mohan,"Madan MohanMadan Mohan, Lata Mangeshkar, Mahendra Kapoor",Country
Farz (1967) 1967 Mp3 Songs,1967,Bollywood,"Asha Bhosle, Laxmikant - Pyarelal",Asha Bhosle,"Asha BhosleAsha Bhosle, Laxmikant - Pyarelal",Soul
Ghar Ka Chirag 1967 Mp3 Songs,1967,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Hamare Gham Se Mat Khelo 1967 Mp3 Songs,1967,Bollywood,Talat Mahmood,None,NoneTalat Mahmood,Soul
Hamraaz 1967 Mp3 Songs,1967,Bollywood,"Ravi, Mahendra Kapoor",Ravi,"RaviRavi, Mahendra Kapoor",Instrumental
Hare Kanch Ki Chooriyan 1967 Mp3 Songs,1967,Bollywood,"Shankar-Jaikishan, Mohammed Rafi",Shankar-Jaikishan,"Shankar-JaikishanShankar-Jaikishan, Mohammed Rafi",Country
Hum Do Daku 1967 Mp3 Songs,1967,Bollywood,"Kishore Kumar, Anoop Kumar",Kishore Kumar,"Kishore KumarKishore Kumar, Anoop Kumar",None
Jab Yaad Kisiki Aati Hai 1967 Mp3 Songs,1967,Bollywood,"Madan Mohan, Mahendra Kapoor",Madan Mohan,"Madan MohanMadan Mohan, Mahendra Kapoor",Country
Jewel Thief (1967) 1967 Mp3 Songs,1967,Bollywood,"Lata Mangeshkar, Kishore Kumar",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Kishore Kumar",None
Johar In Bombay 1967 Mp3 Songs,1967,Bollywood,"Lata Mangeshkar, Usha Mangeshkar",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Usha Mangeshkar",None
Laat Saheb 1967 Mp3 Songs,1967,Bollywood,"Asha Bhosle, Mohammed Rafi",Asha Bhosle,"Asha BhosleAsha Bhosle, Mohammed Rafi",Soul
Majhli Didi 1967 Mp3 Songs,1967,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Milan 1967 1967 Mp3 Songs,1967,Bollywood,"Lata Mangeshkar, Laxmikant - Pyarelal",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Laxmikant - Pyarelal",None
Nai Rashni 1967 Mp3 Songs,1967,Bollywood,"Ravi, Mohammed Rafi",Ravi,"RaviRavi, Mohammed Rafi",Instrumental
Nasihat 1967 Mp3 Songs,1967,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Naunihal 1967 Mp3 Songs,1967,Bollywood,"Kamal Barot, Krishna Kalle",Kamal Barot,"Kamal BarotKamal Barot, Krishna Kalle",None
Night In London 1967 Mp3 Songs,1967,Bollywood,"Mohammed Rafi, Laxmikant - Pyarelal",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Laxmikant - Pyarelal",Instrumental
Noor Jehan 1967 Mp3 Songs,1967,Bollywood,"Asha Bhosle, Usha Mangeshkar",Asha Bhosle,"Asha BhosleAsha Bhosle, Usha Mangeshkar",Soul
Palki 1967 Mp3 Songs,1967,Bollywood,Mohammed Rafi,None,NoneMohammed Rafi,Soul
Patthar Ke Sanam 1967 Mp3 Songs,1967,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Pyar Ki Baazi 1967 Mp3 Songs,1967,Bollywood,"Suman Kalyanpur, Kamal Barot",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Kamal Barot",None
Raat Aur Din 1967 Mp3 Songs,1967,Bollywood,"Lata Mangeshkar, Shankar-Jaikishan",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Shankar-Jaikishan",None
Ram Aur Shyam (1967) 1967 Mp3 Songs,1967,Bollywood,Naushad,None,NoneNaushad,Soul
Ram Rajya 1967 Mp3 Songs,1967,Bollywood,"Manna Dey, Usha Timothy",Manna Dey,"Manna DeyManna Dey, Usha Timothy",None
Shagird 1967 Mp3 Songs,1967,Bollywood,"Laxmikant - Pyarelal, Mohammed Rafi",Laxmikant - Pyarelal,"Laxmikant - PyarelalLaxmikant - Pyarelal, Mohammed Rafi",Anthem
Teesri Kasam 1967 Mp3 Songs,1967,Bollywood,"Shankar-Jaikishan, Lata Mangeshkar",Shankar-Jaikishan,"Shankar-JaikishanShankar-Jaikishan, Lata Mangeshkar",Country
Upkar 1967 Mp3 Songs,1967,Bollywood,"Asha Bhosle, Shamshad Begum, Manna Dey, Mahendra Kapoor",Asha Bhosle,"Asha BhosleAsha Bhosle, Shamshad Begum, Manna Dey, Mahendra Kapoor",Soul
Wahan Ke Log 1967 Mp3 Songs,1967,Bollywood,Mukesh,None,NoneMukesh,Soul
Woh Koi Aur Hoga 1967 Mp3 Songs,1967,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Aabroo 1968 Mp3 Songs,1968,Bollywood,"Asha Bhosle, Manna Dey",Asha Bhosle,"Asha BhosleAsha Bhosle, Manna Dey",Soul
Aadmi (1968) 1968 Mp3 Songs,1968,Bollywood,Dilip Kumar,None,NoneDilip Kumar,Soul
Aanchal Ke Phool 1968 Mp3 Songs,1968,Bollywood,"Mohammed Rafi, Ved Sethi",Mohammed Rafi,"Mohammed RafiMohammed Rafi, Ved Sethi",Instrumental
Aashirwad 1968 Mp3 Songs,1968,Bollywood,Lata Mangeshkar,None,NoneLata Mangeshkar,Soul
Abhilasha 1968 Mp3 Songs,1968,Bollywood,"Manna Dey, Mohammed Rafi, R.D. Burman",Manna Dey,"Manna DeyManna Dey, Mohammed Rafi, R.D. Burman",None
Anjam 1968 Mp3 Songs,1968,Bollywood,"Suman Kalyanpur, Mukesh",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Mukesh",None
Ankhen 1968 Mp3 Songs,1968,Bollywood,"Ravi, Manna Dey, Asha Bhosle",Ravi,"RaviRavi, Manna Dey, Asha Bhosle",Instrumental
Anokhi Raat 1968 Mp3 Songs,1968,Bollywood,Mukesh,None,NoneMukesh,Soul
Baharon Ki Manzil 1968 Mp3 Songs,1968,Bollywood,"Lata Mangeshkar, Laxmikant - Pyarelal",Lata Mangeshkar,"Lata MangeshkarLata Mangeshkar, Laxmikant - Pyarelal",None
Balram Shrikrishna 1968 Mp3 Songs,1968,Bollywood,"Kamal Barot, Asha Bhosle, C. Ramchandra",Kamal Barot,"Kamal BarotKamal Barot, Asha Bhosle, C. Ramchandra",None
Bambai Raat Ki Bahon Men 1968 Mp3 Songs,1968,Bollywood,Asha Bhosle,None,NoneAsha Bhosle,Soul
Brahmachari 1968 Mp3 Songs,1968,Bollywood,"Suman Kalyanpur, Mohammed Rafi",Suman Kalyanpur,"Suman KalyanpurSuman Kalyanpur, Mohammed Rafi",None
Dil Aur Mohabbat 1968 Mp3 Songs,1968,Bollywood,Mahendra Kapoor,None,NoneMahendra Kapoor,Soul
Do Dooni Chaar (1968) 1968 Mp3 Songs,1968,Bollywood,"Ranu Mukherjee, Hemant Kumar",Ranu Mukherjee,"Ranu MukherjeeRanu Mukherjee, Hemant Kumar",Soul
Duniya (1968) 1968 Mp3 Songs,1968,Bollywood,Kishore Kumar,None,NoneKishore Kumar,Soul
Ek Kali Muskayee 1968 Mp3 Songs,1968,Bollywood,"Madan Mohan, Mohammed Rafi",Madan Mohan,"Madan MohanMadan Mohan, Mohammed Rafi",Country
Ek Phool Ek Bhool 1968 Mp3 Songs,1968,Bollywood,Hemlata,None,NoneHemlata,Soul
